1330.93125139274,1286.62956605164,1243.02636468477,1200.12164729213,1157.91541387373,1116.40766442956,1075.59839895962,1035.48761746392,996.075319942447,957.36150639521,919.346176822206,882.029331223436,845.4109695989,809.491091948597,774.269698272527,739.746788570691,705.922362843088,672.796421089719,640.368963310583,608.63998950568,577.609499675011,547.277493818575,517.643971936373,488.708934028404,460.472380094669,432.934310135166,406.094724149898,379.953622138863,354.511004102061,329.766870039492,305.721219951157,282.374053837056,259.725371697187,237.775173531553,216.523459340151,195.970229122983,176.115482880049,156.959220611348,138.50144231688,120.742147996646,103.681337650645
1289.4688007961,1245.91537000423,1203.0604231866,1160.9039603432,1119.44598147403,1078.6864865791,1038.62547565839,999.262948711927,960.598905739693,922.633346741693,885.366271717926,848.797680668392,812.927573593092,777.755950492025,743.282811365192,709.508156212592,676.431985034225,644.054297830092,612.375094600192,581.394375344526,551.112140063093,521.528388755894,492.643121422928,464.456338064195,436.968038679696,410.17822326943,384.086891833397,358.694044371598,333.999680884033,310.003801370701,286.706405831602,264.107494266737,242.207066676105,221.005123059706,200.501663417541,180.696687749609,161.590196055911,143.182188336446,125.472664591215,108.461624820217,92.1490690234524
1248.6648414592,1205.85966521656,1163.75297294817,1122.344764654,1081.63504033407,1041.62379998837,1002.31104361691,963.696771219676,925.780982796679,888.563678347914,852.044857873383,816.224521373086,781.102668847022,746.679300295192,712.954415717595,679.928015114231,647.600098485101,615.970665830204,585.03971714954,554.80725244311,525.273271710914,496.43777495295,468.300762169221,440.862233359724,414.122188524461,388.080627663432,362.737550776636,338.092957864073,314.146848925744,290.899223961648,268.350082971785,246.499425956156,225.347252914761,204.893563847598,185.13835875467,166.081637635974,147.723400491512,130.063647321284,113.102378125289,96.8395929035267,81.2752916559984
1208.51937338203,1166.46245168863,1125.10401396947,1084.44406022454,1044.48259045385,1005.21960465739,966.655102835159,928.789084987164,891.621551113403,855.152501213875,819.381935288581,784.309853337519,749.936255360691,716.261141358097,683.284511329737,651.006365275609,619.426703195715,588.545525090055,558.362830958627,528.878620801433,500.092894618473,472.005652409746,444.616894175253,417.926619914993,391.934829628966,366.641523317173,342.046700979613,318.150362616286,294.952508227193,272.453137812334,250.652251371707,229.549848905315,209.145930413155,189.440495895229,170.433545351537,152.125078782078,134.515096186852,117.60359756586,101.390582919101,85.8760522465753,71.0600055482833
1169.0323965646,1127.72372942044,1087.11354625052,1047.20184705483,1007.98863183337,969.473900586141,931.657653313149,894.539890014391,858.120610689866,822.399815339574,787.377503963516,753.053676561691,719.4283331341,686.501473680742,654.273098201617,622.743206696726,591.911799166068,561.778875609644,532.344436027453,503.608480419495,475.571008785771,448.232021126281,421.591517441023,395.64949773,370.405961993209,345.860910230652,322.014342442329,298.866258628238,276.416658788382,254.665542922758,233.612911031368,213.258763114212,193.603099171289,174.645919202599,156.387223208143,138.82701118792,121.96528314193,105.802039070175,90.3372789726519,75.5710028493626,61.5032107003069
1130.20391100691,1089.64349841199,1049.7815697913,1010.61812514485,972.153164472623,934.386687774634,897.318695050878,860.949186301356,825.278161526067,790.305620725012,756.03156389819,722.455991045601,689.578902167246,657.400297263125,625.920176333236,595.138539377581,565.05538639616,535.670717388972,506.984532356017,478.996831297296,451.707614212808,425.116881102554,399.224631966533,374.030866804745,349.535585617191,325.738788403871,302.640475164783,280.240645899929,258.539300609309,237.536439292922,217.232061950768,197.626168582848,178.718759189161,160.509833769707,142.999392324487,126.187434853501,110.073961356748,94.658971834228,79.9424662859417,65.9244447118887,52.6049071120692
1092.03391670896,1052.22175866328,1013.10808459182,974.692894494605,936.976188371618,899.957966222866,863.638228048346,828.01697384806,793.094203622008,758.869917370189,725.344115092603,692.516796789251,660.387962460132,628.957612105247,598.225745724595,568.192363318176,538.857464885991,510.221050428039,482.283119944321,455.043673434836,428.502710899584,402.660232338566,377.516237751781,353.07072713923,329.323700500912,306.275157836827,283.925099146977,262.273524431359,241.320433689975,221.065826922824,201.509704129906,182.652065311222,164.492910466772,147.032239596555,130.270052700571,114.206349778821,98.8411308313038,84.1743958580203,70.2061448589702,56.9363778341535,44.3650947835704
1054.52241367075,1015.4585101743,977.093090652086,939.426155104102,902.457703530353,866.187735930836,830.616252305553,795.743252654503,761.568736977687,728.092705275104,695.315157546755,663.236093792639,631.855514012756,601.173418207107,571.189806375691,541.904678518509,513.31803463556,485.429874726844,458.240198792362,431.749006832114,405.956298846098,380.862074834317,356.466334796768,332.769078733453,309.770306644372,287.470018529523,265.868214388909,244.964894222527,224.760058030379,205.253705812465,186.445837568784,168.336453299336,150.925553004122,134.213136683141,118.199204336393,102.883755963879,88.2667915655986,74.3483111415514,61.1283146917376,48.6068022161571,36.7837737148102
1017.66940189228,979.353752945067,941.736587972086,904.817906973339,868.597709948825,833.075996898545,798.252767822499,764.128022720685,730.701761593105,697.973984439759,665.944691260645,634.613882055766,603.981556825119,574.047715568706,544.812358286527,516.275484978581,488.437095644868,461.297190285389,434.855768900143,409.112831489131,384.068378052352,359.722408589806,336.074923101494,313.125921587415,290.87540404757,269.323370481958,248.469820890579,228.314755273434,208.858173630523,190.100075961844,172.040462267399,154.679332547188,138.01668680121,122.052525029465,106.786847231954,92.2196534086764,78.350943559632,65.1807176848211,52.7089757842436,40.9357178578994,29.8609439057888
981.474881373547,943.907486975569,907.038576551825,870.868150102314,835.396207627037,800.622749125993,766.547774599183,733.171284046605,700.493277468262,668.513754864151,637.232716234275,606.650161578631,576.766090897221,547.580504190044,519.093401457101,491.304782698391,464.214647913915,437.822997103672,412.129830267662,387.135147405886,362.838948518343,339.241233605034,316.342002665958,294.141255701116,272.638992710507,251.835213694131,231.729918651989,212.32310758408,193.614780490405,175.604937370963,158.293578225754,141.680703054779,125.766311858037,110.550404635529,96.0329813872539,82.2140421132124,69.0935868134043,56.6716154878296,44.9481281364884,33.9231247593805,23.5966053565061
