630.080168025017,600.224030424437,571.55971570199,544.087223857675,517.806554891492,492.717708803441,468.820685593523,446.115485261737,424.602107808084,404.280553232563,385.150821535174,367.212912715918,350.466826774794,334.912563711802,320.550123526943,307.379506220215,295.400711791621,284.613740241158,275.018591568828,266.61526577463,259.403762858565,253.384082820632,248.556225660831,244.920191379163,242.475979975627,241.223591450223,241.163025802952,242.294283033813,244.617363142806,248.132266129931,252.838991995189,258.73754073858,265.827912360102,274.110106859757,283.584124237545,294.249964493464,306.107627627516,319.1571136397,333.398422530017,348.831554298466,365.456508945047
614.626053726541,585.007276701519,556.580322554629,529.345191285871,503.301882895245,478.450397382752,454.790734748391,432.322894992162,411.046878114066,390.962684114102,372.07031299227,354.369764748571,337.861039383004,322.54413689557,308.419057286267,295.485800555098,283.74436670206,273.194755727155,263.836967630382,255.671002411741,248.696860071233,242.914540608857,238.324044024613,234.925370318502,232.718519490523,231.703491540677,231.880286468962,233.248904275381,235.809344959931,239.561608522614,244.505694963429,250.641604282376,257.969336479456,266.488891554668,276.200269508013,287.10347033949,299.198494049099,312.48534063684,326.964010102714,342.63450244672,359.496817668859
599.331754629892,569.950338180427,541.760744609093,514.762973915893,488.957026100824,464.342901163888,440.920599105084,418.690119924413,397.651463621874,377.804630197467,359.149619651193,341.686431983051,325.415067193041,310.335525281163,296.447806247418,283.751910091806,272.247836814325,261.935586414977,252.815158893761,244.886554250678,238.149772485727,232.604813598908,228.251677590222,225.090364459668,223.120874207246,222.343206832957,222.7573623368,224.363340718775,227.161141978882,231.150766117122,236.332213133495,242.705483027999,250.270575800636,259.027491451406,268.976229980307,280.116791387341,292.449175672507,305.973382835806,320.689412877237,336.5972657968,353.696941594496
584.197270735069,555.053214861161,527.100981865385,500.340571747741,474.77198450823,450.395220146851,427.210278663604,405.21716005849,384.415864331508,364.806391482659,346.388741511941,329.162914419356,313.128910204904,298.286728868584,284.636370410396,272.17783483034,260.911122128417,250.836232304626,241.953165358968,234.261921291441,227.762500102047,222.454901790786,218.339126357657,215.41517380266,213.683044125795,213.142737327063,213.794253406463,215.637592363995,218.67275419966,222.899738913457,228.318546505387,234.929176975449,242.731630323643,251.725906549969,261.912005654428,273.289927637019,285.859672497743,299.621240236598,314.574630853587,330.719844348707,348.05688072196
569.222602042072,540.315906743721,512.601034323502,486.077984781416,460.746758117462,436.60735433164,413.659773423951,391.904015394393,371.340080242969,351.967967969676,333.787678574516,316.799212057489,301.002568418593,286.39774765783,272.984749775199,260.763574770701,249.734222644335,239.896693396101,231.250987026,223.797103534031,217.535042920194,212.46480518449,208.586390326918,205.899798347478,204.40502924617,204.102083022995,204.990959677953,207.071659211042,210.344181622264,214.808526911619,220.464695079105,227.312686124724,235.352500048475,244.584136850359,255.007596530375,266.622879088523,279.429984524804,293.428912839217,308.619664031762,325.00223810244,342.57663505125
554.407748550902,525.738413828108,498.260901983446,471.975213016917,446.88134692852,422.979303718256,400.269083386123,378.750685932123,358.424111356256,339.289359658521,321.346430838918,304.595324897447,289.036041834109,274.668581648903,261.492944341829,249.509129912888,238.717138362079,229.116969689403,220.708623894858,213.492100978447,207.467400940167,202.63452378002,198.993469498005,196.544238094122,195.286829568372,195.221243920754,196.347481151269,198.665541259915,202.175424246695,206.877130111606,212.77065885465,219.856010475826,228.133184975134,237.602182352575,248.263002608148,260.115645741854,273.160111753692,287.396400643662,302.824512411764,319.444447057999,337.256204582366
539.752710261557,511.320736114321,484.080584845216,458.032256454244,433.175750941405,409.511068306697,387.038208550122,365.757171671679,345.667957671369,326.770566549191,309.064998305145,292.551252939232,277.229330451451,263.099230841802,250.160954110286,238.414500256901,227.85986928165,218.49706118453,210.326075965543,203.346913624689,197.559574161966,192.964057577376,189.560363870918,187.348493042593,186.3284450924,186.500220020339,187.863817826411,190.419238510615,194.166482072951,199.10554851342,205.236437832021,212.559150028754,221.07368510362,230.780043056618,241.678223887748,253.768227597011,267.050054184406,281.523703649933,297.189175993592,314.046471215385,332.095589315309
525.25748717404,497.06287360236,470.060082908813,444.249115093398,419.629970156115,396.202648096965,373.967148915947,352.923472613062,333.071619188308,314.411588641688,296.943380973199,280.666996182843,265.582434270619,251.689695236527,238.988779080568,227.479685802741,217.162415403047,208.036967881484,200.103343238055,193.361541472757,187.811562585592,183.453406576559,180.287073445658,178.31256319289,177.529875818254,177.939011321751,179.539969703379,182.332750963141,186.317355101034,191.49378211706,197.862032011218,205.422104783508,214.174000433931,224.117718962486,235.253260369174,247.580624653994,261.099811816946,275.81082185803,291.713654777247,308.808310574596,327.094789250078
510.922079288348,482.964826292226,456.199396174236,430.625788934378,406.244004572652,383.054043089059,361.055904483599,340.24958875627,320.635095907074,302.21242593601,284.981578843079,268.94255462828,254.095353291613,240.439974833079,227.976419252677,216.704686550407,206.62477672627,197.736689780265,190.040425712392,183.535984522652,178.223366211044,174.102570777568,171.173598222224,169.436448545013,168.891121745935,169.537617824988,171.375936782174,174.406078617493,178.628043330943,184.041830922526,190.647441392242,198.444874740089,207.434130966069,217.615210070181,228.988112052426,241.552836912803,255.309384651312,270.257755267954,286.397948762728,303.729965135634,322.253804386673
496.746486604483,469.026594183918,442.498524641484,417.162277977184,393.017854191016,370.06525328298,348.304475253076,327.735520101305,308.358387827666,290.17307843216,273.179591914785,257.377928275544,242.768087514434,229.350069631457,217.123874626612,206.089502499899,196.246953251319,187.596226880871,180.137323388556,173.870242774373,168.794985038322,164.911550180403,162.219938200617,160.720149098963,160.412182875441,161.296039530052,163.371719062795,166.639221473671,171.098546762679,176.749694929819,183.592665975091,191.627459898496,200.854076700033,211.272516379703,222.882778937505,235.684864373439,249.678772687505,264.864503879704,281.242057950035,298.811434898499,317.572634725095
